AL,81,60,1

AR,342,-43,91

AR,340,-42,91

AL,83,60,0

AL,84,60,-1

AR,337,-41,91

AR,335,-40,90

AL,84,60,-3

AL,85,60,-3

AR,333,-40,89

AR,329,-40,86

AL,85,59,-4

AL,85,60,-4

AR,324,-41,83

AR,321,-41,82

AL,85,60,-3

AL,84,60,-3

AR,313,-43,80

AR,310,-44,80

AL,83,60,-2

AL,83,60,-2

AR,302,-46,78

AR,297,-48,77

AL,81,60,-1

AL,80,60,0

AR,293,-49,76

AR,284,-53,76

AL,79,61,0

AL,78,61,0

AR,279,-55,76

AR,269,-58,76

AL,77,61,0

AL,76,61,0

AR,264,-60,77

AR,253,-65,77

AL,74,61,0

AL,74,61,0

AR,247,-67,78

AR,242,-69,78

AL,72,61,0

AL,72,61,-1

AR,230,-72,79

AR,217,-75,83

AL,71,60,-2

AL,71,60,-3

AR,211,-77,85

AR,200,-79,90

AL,70,60,-3AR,196,-80,91

AR,193,-81,92



AL,70,60,-4

AL,69,60,-5

AR,189,-83,173

AR,186,-84,175

AL,68,59,-7

AL,67,59,-7

AR,186,-85,175

AR,185,-85,175

AL,66,58,-9

AL,65,58,-10

AR,184,-84,175

AR,186,-83,173

AL,63,57,-12

AL,62,56,-13

AR,187,-82,109

AR,188,-82,108

AL,59,55,-17

AL,58,55,-19

AR,187,-81,108

AR,188,-81,107

AR,189,-80,103

AR,189,-80,103

AL,54,53,-24

AL,52,53,-26

AR,188,-79,103

AR,188,-79,103

AL,42,50,-35

AL,39,50,-37

AR,188,-78,102

AR,188,-78,102

AL,34,51,-39

AL,32,51,-39

AR,188,-78,100

AR,188,-78,100

AL,26,52,-40

AL,23,53,-41

AR,187,-78,99

AR,187,-77,99

AL,16,56,-43

AL,12,57,-44

AR,187,-77,98

AR,187,-77,97

AL,5,61,-45

AL,1,62,-45

AR,186,-77,95

AR,186,-77,94

AL,356,66,-43

AL,354,67,-41

AR,186,-77,92

AR,187,-76,91

AL,351,70,-37

AL,349,72,-35

AR,185,-76,88

AR,186,-75,87

AL,344,75,-28

AL,341,76,-23

AR,186,-74,83

AR,185,-74,82AL,335,78,-11

AL,332,78,-4



AR,185,-73,79

AR,186,-72,77

AL,327,78,7

AL,325,78,12

AR,185,-71,74

AR,185,-71,73

AL,322,78,15

AL,322,77,15

AL,321,77,11

AL,322,77,7

AR,186,-69,70

AR,186,-69,69

AL,323,77,-1

AL,324,76,-5

AR,187,-64,64

AR,186,-63,63

AL,325,74,-11

AL,325,73,-13

AR,188,-60,62

AR,189,-58,62

AL,327,72,-18

AL,329,71,-20

AR,191,-54,63

AR,192,-51,63

AL,330,69,-23

AL,331,68,-24

AR,194,-46,64

AR,195,-43,64

AL,332,66,-26

AL,333,65,-27

AR,197,-38,66

AR,197,-37,67

AL,334,64,-29

AL,335,63,-29

AR,198,-34,69

AR,198,-33,70

AL,336,62,-31

AL,336,61,-32

AR,198,-33,72

AR,197,-34,73

AL,337,60,-33

AL,337,59,-33

AR,195,-36,75

AR,193,-37,76

AL,338,58,-35

AL,338,58,-35

AR,190,-41,79

AR,187,-44,80

AL,338,57,-36

AL,339,57,-37

AR,182,-49,85

AR,179,-52,87

AL,339,57,-38

AL,339,57,-38

AL,339,57,-39

AL,339,57,-39

AR,171,-58,94

AR,167,-61,99

AL,338,57,-41

AL,338,57,-42

AR,144,-72,138

AR,140,-73,149

AL,338,56,-44

AL,338,56,-46

AR,134,-74,168

AR,132,-73,175

AL,338,56,-49

AL,339,56,-50

AR,131,-72,-177

AR,131,-71,-177

AL,339,55,-52

AL,341,53,-54

AR,135,-70,178

AR,137,-70,174

AL,346,49,-55

AL,349,47,-55

AR,144,-70,160

AR,146,-69,154

AL,355,41,-55

AL,357,39,-56

AR,147,-69,145

AR,147,-68,142

AL,359,36,-58

AL,1,32,-63

AR,152,-66,133

AR,154,-65,129

AL,2,31,-65

AL,4,28,-68

AR,156,-63,125

AR,158,-62,123

AL,4,27,-68

AL,4,27,-69

AR,161,-60,119

AR,162,-59,118

AL,4,27,-69

AL,3,29,-69

AR,164,-58,116

AR,164,-58,115

AL,2,30,-68

AL,1,32,-68

AR,165,-57,113

AR,165,-56,113

AL,357,37,-67

AL,352,44,-66

AR,166,-56,111

AR,167,-56,110

AL,349,48,-65

AL,342,56,-61

AR,168,-56,108

AR,168,-56,107

AL,339,60,-57

AL,332,67,-44

AR,170,-57,104

AR,171,-57,102

AR,173,-58,98

AR,172,-57,97

AL,329,70,-35

AL,324,74,-10

AR,172,-54,98

AR,173,-52,98

AL,316,74,30

AL,315,73,32

AR,178,-47,95

AR,181,-44,93

AL,316,73,29

AL,317,73,24

AR,189,-38,88

AR,192,-35,85

AL,322,73,9

AL,327,72,0

AR,197,-30,82

AR,199,-28,81

AL,332,69,-11

AL,334,67,-15

AR,201,-26,80

AR,204,-23,79

AR,204,-22,79

AR,204,-23,81

AL,340,64,-21

AL,342,63,-23

AR,201,-26,84

AR,199,-28,85

AL,347,58,-31

AL,348,57,-32

AR,193,-34,87

AR,190,-37,88

AL,348,56,-33

AL,348,56,-34

AR,187,-41,89

AR,179,-50,92

AL,348,56,-37

AL,347,56,-38

AL,346,56,-41

AL,345,56,-43

AR,175,-55,94

AR,166,-64,103

AL,343,57,-47

AL,342,57,-49

AR,146,-75,156

AR,135,-73,-171

AL,345,55,-49

AL,349,52,-49

AL,356,47,-52

AL,359,43,-54

AR,131,-71,-161

AR,129,-69,-156

AL,4,37,-58

AL,7,33,-60

AR,138,-69,-164

AR,141,-70,-170

AL,11,27,-63

AL,13,25,-64

AR,142,-71,-179

AR,143,-71,171

AL,15,20,-67

AL,15,19,-68

AR,149,-70,156

AR,151,-69,144

AL,16,16,-70

AL,16,16,-70

AR,153,-68,140

AR,155,-67,137

AL,16,17,-70

AL,15,18,-70

AR,159,-65,130

AR,161,-64,128

AL,12,22,-70

AL,10,25,-70AR,163,-63,124



AL,5,33,-70

AL,352,46,-69

AR,164,-62,123

AR,170,-61,114

AL,339,60,-61

AL,336,65,-54

AR,174,-60,107

AR,176,-60,105

AL,330,72,-32

AL,328,74,-16

AR,179,-60,100

AR,179,-59,98

AL,323,76,18

AL,320,75,33

AR,180,-57,97

AR,181,-54,96

AL,316,72,48

AL,314,71,50

AR,186,-49,93

AR,189,-46,91

AL,313,71,46

AL,313,71,42

AR,197,-40,85

AR,200,-37,82

AL,319,72,27

AL,325,72,15

AR,205,-31,78

AR,208,-29,77

AL,331,70,-1

AL,335,69,-6

AR,211,-25,75

AR,212,-23,75

AL,343,66,-16

AL,345,65,-20

AR,213,-21,76

AR,212,-22,76

AL,348,62,-25

AR,209,-24,78

AR,207,-26,79

AL,349,61,-26

AL,349,60,-29

AR,202,-32,82

AR,199,-36,83

AL,348,59,-33

AL,348,58,-35

AR,192,-44,84

AR,188,-49,86

AL,347,58,-39

AL,346,58,-41

AR,180,-58,90

AR,175,-63,94

AL,344,58,-44

AL,343,59,-46

AR,164,-73,111

AR,159,-76,127

AL,343,58,-49

AL,346,56,-49

AR,147,-77,174

AR,141,-76,-166

AL,354,50,-51

AL,357,47,-53

AR,131,-71,-147

AR,130,-69,-144

AL,3,41,-56

AL,7,37,-58

AR,133,-67,-145

AR,136,-68,-147

AL,12,30,-60

AL,15,27,-62

AR,141,-70,-155

AR,143,-72,-162

AL,18,22,-65

AL,19,20,-67

AR,147,-74,174

AL,21,16,-69

AL,21,15,-69

AR,150,-74,164

AR,152,-73,148

AL,22,15,-69

AL,21,16,-69

AR,159,-70,132AL,19,19,-67

AL,17,22,-66



AR,161,-69,128

AR,164,-67,122

AL,11,29,-65

AL,7,33,-64

AR,167,-66,116

AR,168,-65,114

AL,358,43,-63

AL,352,48,-62

AR,170,-65,109

AR,171,-64,107

AL,342,58,-55

AL,337,63,-48

AR,173,-64,102

AR,175,-64,99

AL,328,70,-25

AL,325,72,-8

AR,177,-64,95

AR,177,-63,94

AL,318,72,26

AL,315,70,39

AR,177,-60,94

AR,178,-57,93

AL,309,67,53

AL,307,66,55

AR,184,-51,90

AR,188,-48,87

AL,305,65,53

AL,306,66,50

AR,195,-42,81

AR,198,-39,79

AL,310,68,40

AL,315,69,31

AR,204,-33,77

AR,206,-30,76

AL,324,69,13

AL,327,68,5

AR,209,-26,74

AR,210,-25,74

AL,331,67,-1

AL,338,65,-12

AR,210,-23,75

AR,209,-23,76

AL,340,64,-15

AL,343,61,-21

AR,206,-25,79

AR,203,-27,79

AL,344,59,-24

AL,344,58,-26

AR,197,-34,80

AR,193,-38,81

AL,344,58,-27

AL,344,57,-30

AR,186,-47,81

AR,182,-52,81

AL,343,57,-34

AL,343,57,-36

AR,174,-62,84

AR,169,-67,88

AL,342,57,-38

AL,341,57,-42

AR,156,-77,110

AR,150,-80,136

AL,340,57,-44

AL,341,56,-46

AR,137,-78,-162

AR,130,-75,-147

AL,344,54,-47

AL,350,50,-49

AR,121,-68,-135

AR,121,-66,-134

AL,353,47,-52

AL,355,44,-54

AR,123,-64,-136

AR,125,-64,-138

AL,1,38,-57

AL,7,32,-60

AR,129,-67,-142

AR,131,-69,-147

AL,9,29,-61

AL,11,26,-63

AR,136,-73,-170

AR,142,-73,-179

AL,13,22,-65

AL,14,20,-66

AR,143,-75,158

AR,145,-74,149

AL,15,18,-68

AL,16,18,-68

AR,151,-71,137

AR,153,-70,132

AL,15,19,-67

AL,14,20,-67

AR,156,-69,125

AR,157,-68,123

AL,11,25,-66

AL,4,32,-65

AR,160,-67,118

AR,161,-66,116

AL,0,36,-65

AL,356,40,-64

AR,162,-66,114

AR,165,-65,110

AR,166,-64,108

AL,346,50,-61

AL,341,55,-58

AR,170,-64,101

AR,171,-64,99

AL,319,72,-3

AL,316,72,14

AR,173,-63,95

AR,174,-60,95

AL,309,70,42

AL,305,68,50

AR,175,-57,94

AR,181,-52,91

AL,301,65,56

AL,299,64,56

AR,184,-49,88

AR,188,-46,85

AL,300,65,52

AL,302,67,49

AR,193,-40,80

AR,199,-35,77

AL,309,69,38

AL,316,70,27

AR,203,-30,75

AR,205,-28,74

AL,322,70,8

AL,325,69,0

AR,206,-26,74

AR,207,-24,74

AL,333,67,-10AR,207,-24,75

AR,204,-25,77



AL,336,65,-15

AL,339,62,-21

AL,342,59,-27

AL,342,59,-28

AR,202,-27,78

AR,199,-29,79

AL,342,57,-32

AL,342,57,-33

AL,342,56,-37

AR,183,-49,81

AR,180,-54,81

AL,341,56,-42AR,154,-77,119

AR,147,-79,146



AR,134,-77,-160

AR,128,-73,-147

AL,341,56,-44

AL,339,56,-48

AR,121,-67,-136

AR,121,-65,-135

AL,353,45,-53AR,124,-64,-139

AR,127,-64,-141



AL,356,42,-55

AR,131,-67,-145

AR,132,-69,-150

AL,7,29,-63

AL,8,27,-64

AR,135,-73,-170

AR,138,-74,-178

AL,9,23,-67

AL,10,22,-68

AR,143,-74,160

AR,144,-74,151

AL,11,22,-69

AL,10,22,-68

AR,149,-71,139

AR,151,-70,134

AL,9,24,-68

AL,7,26,-67

AR,154,-69,127

AR,155,-68,124

AL,3,32,-66

AL,0,36,-65

AR,158,-67,119

AR,159,-66,118

AL,351,44,-65

AR,161,-65,114

AR,163,-65,112

AL,346,49,-64

AL,336,58,-59

AR,165,-64,108

AR,166,-64,106

AL,323,71,-32

AL,320,73,-16

AR,168,-63,102

AR,170,-63,99

AL,315,74,22

AL,312,73,38

AR,172,-63,94

AR,172,-61,94

AL,307,69,57

AL,305,67,61

AR,174,-57,93

AR,176,-55,92

AL,303,66,61

AL,303,67,59

AR,182,-49,89

AR,185,-46,86

AL,306,69,51AR,192,-41,80

AR,194,-38,78

AR,199,-33,75

AR,201,-31,74



AL,310,71,46

AL,320,73,25

AR,203,-28,73

AR,203,-27,73

AL,338,67,-19

AL,340,65,-22

AR,203,-26,75

AR,202,-27,76

AL,343,62,-26

AL,343,61,-28

AR,197,-31,79

AR,194,-34,80

AL,345,59,-31AR,188,-42,82

AR,184,-46,83



AL,345,59,-32

AL,345,58,-34

AR,177,-55,85

AR,173,-60,87

AL,344,56,-38

AL,344,56,-40

AR,164,-70,98

AR,159,-75,110

AL,343,56,-44

AL,342,56,-46

AR,147,-79,157

AR,141,-78,-175

AL,341,56,-50

AL,340,56,-52

AR,129,-72,-145

AR,124,-69,-139

AL,344,53,-53

AL,348,50,-53

AR,123,-65,-136

AR,124,-64,-137

AL,353,45,-54

AL,356,43,-56

AR,128,-66,-141

AR,130,-68,-143

AL,1,38,-60

AL,3,35,-61

AR,131,-73,-159

AR,134,-73,-171

AL,5,33,-63

AL,7,29,-65

AR,140,-78,164

AL,9,27,-67

AL,10,26,-68

AR,141,-76,154

AR,146,-73,139

AL,10,26,-69

AL,9,27,-69

AR,153,-69,125

AR,154,-68,123

AL,6,30,-68

AL,4,33,-67

AR,156,-67,118

AR,157,-66,117

AL,358,39,-66

AL,354,43,-65

AR,159,-66,114

AR,161,-65,112

AL,345,51,-62

AL,341,55,-59

AR,163,-65,109

AR,164,-64,108

AL,331,63,-47

AL,327,67,-37

AR,167,-63,104

AR,168,-63,102

AL,323,70,-25

AL,315,72,9

AR,171,-63,98

AR,172,-63,95

AL,312,71,25

AL,305,67,49

AR,174,-61,92

AR,175,-60,92

AL,302,65,56

AL,297,61,61

AR,177,-56,91

AR,179,-53,90

AL,295,61,61

AL,294,61,59

AR,185,-48,86

AR,189,-45,84

AL,297,63,56

AL,305,66,47

AR,194,-41,78

AR,197,-38,76

AL,311,68,39

AL,314,69,31

AR,201,-34,73

AR,202,-32,72

AL,321,69,15

AL,329,69,1

AR,203,-29,72

AR,203,-28,72

AL,331,68,-4

AL,333,66,-8

AR,202,-28,74

AR,200,-29,74

AL,337,64,-14

AL,338,63,-16

AR,196,-32,77

AR,193,-35,78

AL,339,62,-19

AL,340,62,-21

AR,187,-42,79

AR,184,-46,79

AL,340,61,-23

AL,340,61,-24

AR,178,-55,80

AR,175,-59,81

AL,339,61,-27

AL,338,61,-28

AR,166,-69,87AL,337,60,-32

AL,336,60,-33



AR,161,-74,95

AR,156,-78,109

AL,335,60,-36

AL,334,60,-38

AR,129,-76,-142

AR,123,-73,-133

AL,335,59,-42

AL,337,57,-44

AR,118,-68,-126

AR,119,-66,-127

AL,342,53,-48

AL,345,50,-51

AR,122,-67,-130

AR,124,-68,-131

AL,349,45,-56

AL,352,43,-58

AR,126,-70,-133

AR,129,-75,-141

AL,356,38,-61

AL,357,35,-63

AR,131,-78,-154

AR,135,-80,178

AL,359,31,-66

AL,0,30,-67

AR,137,-79,163

AR,141,-78,140

AL,0,28,-68

AL,0,28,-69

AR,143,-76,132

AR,146,-74,123

AL,359,29,-69

AL,357,30,-68AR,148,-73,120

AR,151,-71,115



AL,353,34,-67

AL,351,36,-66

AR,152,-70,113

AR,153,-69,110

AL,344,43,-64

AL,340,46,-62

AR,154,-68,109

AR,155,-68,108

AL,332,53,-56

AL,328,57,-52

AR,156,-67,105

AR,157,-67,104

AL,320,64,-39

AL,316,67,-29

AR,158,-66,102

AR,159,-66,100

AL,308,70,-2

AL,305,71,12

AR,161,-65,97

AR,162,-65,96

AL,299,68,37

AL,295,67,47

AR,164,-64,92

AR,166,-62,89

AL,289,63,57

AL,286,61,59

AR,168,-61,88

AR,169,-59,87

AL,283,61,57

AL,283,61,55

AR,174,-54,85

AR,177,-52,83

AL,288,64,50

AL,292,66,46

AR,183,-48,77

AR,185,-46,75

AL,299,69,34

AL,302,70,27

AR,189,-42,72

AR,190,-40,72

AL,309,70,15

AL,311,69,9

AR,191,-37,73

AR,191,-36,74

AL,315,68,0

AL,317,67,-4

AR,189,-36,75

AR,188,-36,75

AL,321,66,-10

AL,322,65,-13

AR,185,-39,76AL,324,64,-17

AL,325,63,-18



AR,183,-40,77

AR,178,-45,78

AL,326,63,-21

AL,327,62,-22

AR,168,-55,80

AR,164,-59,81

AL,327,62,-24

AL,328,62,-25

AR,154,-67,86

AR,149,-71,91

AL,328,62,-28

AL,328,62,-29

AR,137,-79,110

AR,132,-83,175

AR,122,-81,-151

AR,117,-78,-137

AL,328,61,-32

AL,329,61,-34

AR,112,-71,-127

AR,112,-69,-126

AL,329,57,-44

AL,330,56,-46

AR,113,-67,-128

AR,115,-68,-129

AL,332,53,-49

AL,333,51,-51

AR,118,-70,-130

AR,120,-73,-132

AL,334,49,-54

AL,334,48,-56

AR,121,-77,-141

AR,122,-79,-149

AL,335,46,-59

AL,335,45,-59

AR,125,-79,-170

AR,128,-80,179

AL,336,45,-59

AL,336,45,-59

AR,131,-80,160

AR,131,-79,152

AL,335,46,-58

AL,333,47,-57

AR,134,-78,141

AR,135,-77,138

AL,330,50,-55

AL,328,52,-53

AR,135,-77,134

AR,136,-76,132

AR,137,-76,129

AR,138,-76,128

AL,323,57,-49

AL,321,59,-46

AR,139,-75,128

AR,139,-75,127

AL,305,68,-14

AL,301,69,-5

AR,139,-75,127

AR,140,-75,127

AL,294,69,11

AL,291,68,18

AR,140,-75,126

AR,141,-75,125

AL,284,66,28

AL,281,65,31

AR,142,-75,123

AR,143,-75,122

AL,275,63,34

AL,273,62,34

AR,145,-75,118

AR,146,-74,116

AL,269,60,33

AL,267,60,32

AR,148,-73,110

AR,149,-72,107

AL,265,59,29

AL,264,60,27

AL,263,60,24

AL,263,60,24

AR,152,-70,101

AR,153,-69,98

AL,267,61,23

AL,268,61,21

AR,164,-62,79

AR,165,-60,77

AL,270,62,17

AL,271,62,16

AR,163,-56,80

AR,161,-54,83

AL,274,62,13

AL,274,61,11

AR,158,-52,86

AR,156,-51,86

AL,274,61,8

AL,275,61,7AR,151,-52,82

AR,149,-52,81



AL,275,60,7

AL,275,60,6

AR,144,-54,78

AR,141,-55,76

AL,274,60,5

AL,274,60,6

AR,134,-58,72

AR,130,-60,70

AL,272,61,6

AL,271,61,7

AR,103,-69,62

AR,97,-71,61

AR,83,-73,57

AR,77,-75,54

AL,270,61,7

AL,269,61,7

AR,64,-76,49

AR,58,-76,48

AL,266,61,8

AL,265,61,7

AR,45,-76,51

AR,40,-76,53

AL,264,61,7

AL,264,61,6

AR,33,-76,56

AR,31,-75,58

AL,263,61,5

AL,263,61,4

AR,29,-74,62

AR,29,-74,64

AL,259,60,1

AL,259,60,0

AR,31,-72,66

AR,31,-72,67

AL,257,59,-1

AL,253,59,-4

AR,32,-71,70

AR,32,-70,71

AL,251,59,-6

AL,249,58,-7

AR,33,-70,72

AR,33,-70,72

AL,245,57,-10

AL,242,57,-11

AR,34,-69,73

AR,33,-69,73

AL,237,55,-14

AL,231,54,-17

AR,32,-68,75

AR,32,-68,76

AL,228,54,-18

AL,225,53,-19

AR,31,-67,76

AR,31,-67,76

AL,218,52,-21

AL,214,52,-23

AR,30,-66,76

AR,29,-66,76

AL,206,52,-27

AL,202,53,-29

AR,28,-66,76

AR,27,-66,76AL,196,54,-32

AL,193,55,-32



AR,27,-66,76

AR,26,-66,75

AL,189,56,-32

AL,187,56,-32

AR,25,-66,74

AR,25,-66,74

AL,182,58,-32

AL,180,59,-32

AR,25,-66,73

AR,24,-66,72

AL,175,62,-33

AL,172,63,-33

AR,24,-66,72

AR,24,-66,71

AL,167,65,-33

AL,164,67,-33

AR,24,-65,70

AL,160,69,-31

AL,156,70,-30

AR,24,-65,69

AR,24,-65,68

AL,153,71,-28

AL,151,72,-26

AR,24,-64,66

AR,24,-63,64

AL,147,73,-24

AL,145,73,-22

AL,141,74,-21

AL,140,74,-20

AR,24,-63,63

AR,24,-62,62

AL,139,72,-22

AL,139,72,-24

AR,23,-59,58

AR,23,-58,58

AL,139,70,-29

AL,139,69,-29

AR,25,-55,57

AR,26,-51,58

AR,27,-49,59

AR,27,-47,59

AL,141,67,-30

AL,141,66,-31

AR,28,-41,61

AR,28,-39,63

AL,143,62,-34

AL,144,61,-34

AR,27,-34,68

AR,27,-32,71

AL,144,60,-35

AL,145,59,-36

AR,27,-29,73

AR,27,-28,73

AL,145,58,-37

AL,146,57,-37

AR,27,-27,73

AR,26,-27,73

AL,146,57,-38

AL,146,56,-38

AL,147,55,-39

AL,147,55,-40

AR,23,-28,75

AR,22,-29,76

AL,147,55,-39

AL,147,55,-39

AR,10,-37,87

AR,8,-39,89

AL,147,54,-40

AL,147,54,-40

AR,2,-44,94

AR,0,-46,96

AL,147,54,-41

AL,147,53,-41

AR,353,-51,103

AR,350,-53,107

AL,147,53,-43

AL,147,53,-44

AR,340,-56,119

AR,335,-58,124

AL,147,52,-47

AL,148,51,-49

AR,331,-61,131

AR,330,-61,133

AL,149,49,-52

AL,149,48,-53

AR,330,-62,137

AR,331,-62,138

AL,150,46,-57

AL,151,44,-58

AR,333,-61,137

AR,335,-60,135

AL,154,40,-60

AL,157,37,-60

AR,341,-57,128

AR,344,-56,125

AL,162,31,-60

AL,165,29,-61

AR,344,-54,123

AR,343,-52,123

AL,169,24,-63

AL,170,22,-64

AR,347,-50,119

AR,348,-49,118

AL,173,19,-66

AL,174,18,-67

AR,351,-46,118

AR,352,-46,117

AL,173,18,-68

AL,173,19,-69

AR,354,-44,115

AR,355,-43,114

AL,171,21,-70

AL,170,24,-70

AR,357,-42,113

AR,358,-41,113

AL,166,29,-71

AL,164,32,-71

AR,358,-41,112

AR,358,-41,111

AL,159,40,-71

AL,156,44,-71

AR,358,-41,110

AR,358,-41,110

AR,358,-41,109

AL,150,53,-67

AL,146,57,-64

AR,359,-41,108

AR,0,-42,106

AL,133,75,-30

AL,131,76,-18

AR,2,-41,103

AR,3,-39,103

AL,127,78,3

AL,125,77,9

AR,6,-35,101

AR,9,-33,100

AL,123,77,9

AL,124,76,4

AR,15,-27,96

AR,18,-24,94

AL,129,74,-10

AL,133,72,-20

AR,23,-18,90

AR,25,-16,89

AL,137,68,-29

AL,140,65,-30

AR,29,-12,86

AR,30,-10,85

AL,144,61,-34

AL,146,59,-36

AR,32,-8,84

AR,32,-8,84

AL,148,58,-38

AL,151,55,-38

AR,31,-9,83

AR,30,-11,83

AL,152,53,-40

AL,152,53,-41

AR,27,-16,84

AR,24,-19,85

AL,153,51,-42

AL,153,51,-43

AR,18,-26,86

AR,15,-31,87

AL,153,51,-44

AL,154,50,-46

AR,8,-40,89

AR,4,-44,92

AL,154,50,-48

AL,154,50,-51

AL,154,50,-52

AL,154,50,-56

AR,354,-54,99

AR,349,-58,105

AL,154,50,-58

AL,157,48,-58

AL,160,45,-57

AL,167,39,-57

AR,325,-71,151AL,170,36,-58

AL,174,33,-58



AR,324,-72,159

AL,179,27,-60

AL,180,25,-61

AR,340,-65,136

AR,343,-64,130

AL,183,21,-65

AL,183,19,-66

AR,345,-60,125

AR,347,-59,121

AL,184,17,-69

AL,184,17,-69

AR,351,-56,116

AR,352,-55,115

AL,183,18,-70

AL,180,21,-70

AR,355,-52,112

AR,356,-52,111

AL,178,23,-70

AL,176,26,-69

AR,358,-50,108

AR,359,-49,107

AL,170,33,-67

AL,166,37,-66

AR,1,-48,104

AR,2,-48,103

AL,158,46,-63

AL,153,50,-61

AR,3,-48,100

AR,3,-48,98

AL,144,60,-52

AL,139,65,-45

AR,4,-48,94

AR,4,-48,93

AL,131,72,-21

AL,128,73,-5

AR,3,-46,95

AR,3,-43,96

AL,121,73,24

AL,118,72,34

AR,7,-38,96

AR,10,-35,94

AL,114,70,41

AL,113,70,41

AR,16,-29,89

AR,19,-25,88

AL,115,71,34

AL,117,72,28

AR,21,-22,87

AR,26,-16,85

AL,127,71,7

AL,130,70,-2

AR,28,-13,84

AR,30,-11,83

AL,136,66,-16

AL,140,65,-20

AR,33,-8,83

AR,33,-7,83

AL,145,61,-27

AL,147,59,-30

AR,32,-7,84

AR,31,-8,84

AL,150,56,-33

AL,151,55,-34

AR,27,-12,85

AR,22,-18,86

AR,19,-22,86

AR,13,-31,87

AL,151,53,-37

AL,151,53,-38

AR,10,-36,88

AR,2,-46,91

AL,152,51,-45

AL,151,51,-47

AR,358,-51,95AL,150,51,-51

AL,150,51,-52



AR,348,-60,106

AR,343,-64,115

AL,154,48,-52

AL,157,46,-53

AR,327,-70,153

AR,323,-70,166

AL,162,41,-55

AL,164,38,-57

AR,320,-68,-178

AR,321,-67,-177

AL,170,32,-59

AL,172,29,-61

AR,325,-67,179

AR,327,-67,175

AL,176,23,-64

AL,177,21,-66

AR,331,-68,163

AR,332,-66,153

AL,179,17,-70

AL,179,16,-71

AL,181,14,-73

AL,181,14,-73

AR,340,-64,139

AR,342,-62,134

AL,181,15,-72

AL,180,17,-72

AR,351,-55,122

AR,352,-54,120

AL,177,21,-71

AL,174,24,-70

AR,355,-52,116

AR,356,-51,115

AL,168,32,-70

AL,165,37,-70

AR,359,-50,112

AR,0,-49,110

AL,156,46,-69

AL,152,51,-67

AR,1,-49,107

AR,2,-48,106

AL,144,61,-58

AL,140,66,-51

AL,134,74,-26

AL,131,76,-8

AR,3,-48,103

AR,3,-48,101

AL,126,76,30

AL,122,74,43

AR,5,-46,96

AR,5,-44,97

AL,117,72,53

AL,116,71,53

AR,9,-38,96

AR,12,-35,94

AL,116,72,46

AL,118,73,40

AR,18,-30,89

AR,20,-27,87

AL,126,74,19

AL,131,74,5

AR,25,-21,85

AR,27,-19,83

AL,136,70,-12

AL,140,68,-18AR,30,-14,82

AR,31,-13,82



